urn,title,page_start,page_end,overlapp,digital_visning,comment,dhlabid,pages
URN:NBN:no-nb_digibok_2013061808041,Maestoso,8,22,,,,dhlab_norn_poem_02427,
URN:NBN:no-nb_digibok_2013061808041,Svar,23,25,,,,dhlab_norn_poem_02428,
URN:NBN:no-nb_digibok_2013061808041,Quasi una fantasia,26,38,,,,dhlab_norn_poem_02429,
URN:NBN:no-nb_digibok_2013061808041,Gammelpræsten,39,43,,,,dhlab_norn_poem_02430,
URN:NBN:no-nb_digibok_2013061808041,Havbråt,44,50,,,,dhlab_norn_poem_02431,
URN:NBN:no-nb_digibok_2013061808041,Fyret,51,54,,,,dhlab_norn_poem_02432,
URN:NBN:no-nb_digibok_2013061808041,Intermezzo,55,56,,,,dhlab_norn_poem_02433,
URN:NBN:no-nb_digibok_2013061808041,Kjæmpevise,57,59,,,,dhlab_norn_poem_02434,
URN:NBN:no-nb_digibok_2013061808041,Fiskeren synger,60,63,,,,dhlab_norn_poem_02435,
URN:NBN:no-nb_digibok_2013061808041,Du præst,64,65,,,,dhlab_norn_poem_02436,
URN:NBN:no-nb_digibok_2013061808041,Ypperstepræsten taler,66,68,,,,dhlab_norn_poem_02437,
URN:NBN:no-nb_digibok_2013061808041,Færgemanden,69,75,,,,dhlab_norn_poem_02438,
URN:NBN:no-nb_digibok_2013061808041,"Frisk op, du vind!",76,77,,,,dhlab_norn_poem_02439,
URN:NBN:no-nb_digibok_2013061808041,Pastorale,78,79,,,,dhlab_norn_poem_02440,
URN:NBN:no-nb_digibok_2013061808041,På Bodø kirkegård,80,84,,,,dhlab_norn_poem_02441,
URN:NBN:no-nb_digibok_2013061808041,Ved nattetide,85,87,,,,dhlab_norn_poem_02442,
URN:NBN:no-nb_digibok_2013061808041,Largo lugubre,88,97,,,"To dele. del 1: 88–93, del 2: 93–97",dhlab_norn_poem_02443,
URN:NBN:no-nb_digibok_2013061808041,Slottet,98,137,,,"Dikt i 11 deler. Del 1: 98–102, del 2: 102–104, del 3: 105–107, del 4: 108–112, del 5: 113–114, del 6: 115–117, del 7: 118–124, del 8: 124–129, del 9: 129–132, del 10: 133–135, del 11: 136–137",dhlab_norn_poem_02444,
URN:NBN:no-nb_digibok_2013061808041,Jeg stødte fra land,138,139,,,,dhlab_norn_poem_02445,
URN:NBN:no-nb_digibok_2013061808041,Gråvejr,140,142,,,,dhlab_norn_poem_02446,
URN:NBN:no-nb_digibok_2013061808041,Søndagsvise,143,145,,,,dhlab_norn_poem_02447,
URN:NBN:no-nb_digibok_2013061808041,Tilfjelds,146,148,,,,dhlab_norn_poem_02448,
URN:NBN:no-nb_digibok_2013061808041,Sonnet,149,150,,,,dhlab_norn_poem_02449,
URN:NBN:no-nb_digibok_2013061808041,En festdag,151,153,,,,dhlab_norn_poem_02450,
URN:NBN:no-nb_digibok_2013061808041,Kjør langsomt,154,155,,,,dhlab_norn_poem_02451,
URN:NBN:no-nb_digibok_2013061808041,En mærkelig mand,156,158,,,,dhlab_norn_poem_02452,
URN:NBN:no-nb_digibok_2013061808041,Under kysten,159,160,,,,dhlab_norn_poem_02453,
URN:NBN:no-nb_digibok_2013061808041,Forårsregn,161,163,,,,dhlab_norn_poem_02454,
URN:NBN:no-nb_digibok_2013061808041,Råd,164,164,,,,dhlab_norn_poem_02455,
URN:NBN:no-nb_digibok_2013061808041,Et spørgsmål,165,166,,,,dhlab_norn_poem_02456,
URN:NBN:no-nb_digibok_2013061808041,Aftenstemning,167,168,,,,dhlab_norn_poem_02457,
URN:NBN:no-nb_digibok_2013061808041,Tempo agiato,169,170,,,,dhlab_norn_poem_02458,
URN:NBN:no-nb_digibok_2013061808041,Håb,171,174,,,,dhlab_norn_poem_02459,
URN:NBN:no-nb_digibok_2013061808041,Tunge trin,175,178,,,,dhlab_norn_poem_02460,
URN:NBN:no-nb_digibok_2013061808041,Røde svaner,179,180,,,,dhlab_norn_poem_02461,
URN:NBN:no-nb_digibok_2013061808041,En miskjendt,181,182,,,,dhlab_norn_poem_02462,
URN:NBN:no-nb_digibok_2013061808041,Hjemfærd,183,187,,,,dhlab_norn_poem_02463,
URN:NBN:no-nb_digibok_2013061808041,Gammel,188,190,,,,dhlab_norn_poem_02464,
URN:NBN:no-nb_digibok_2013061808041,Adagio,191,192,,,,dhlab_norn_poem_02465,
URN:NBN:no-nb_digibok_2013061808041,In vino veritas,193,214,,,,dhlab_norn_poem_02466,
URN:NBN:no-nb_digibok_2006111701043,Noreg,8,10,,,,dhlab_norn_poem_02467,
URN:NBN:no-nb_digibok_2006111701043,Fenrir,11,14,,,,dhlab_norn_poem_02468,
URN:NBN:no-nb_digibok_2006111701043,Harald Haarfagre,15,18,,,,dhlab_norn_poem_02469,
URN:NBN:no-nb_digibok_2006111701043,Erling Skjalgson,19,23,,,,dhlab_norn_poem_02470,
URN:NBN:no-nb_digibok_2006111701043,Svolder,24,27,,,,dhlab_norn_poem_02471,
URN:NBN:no-nb_digibok_2006111701043,Thord Foleson,28,30,,,,dhlab_norn_poem_02472,
URN:NBN:no-nb_digibok_2006111701043,Erling skakke og Sverre konung,31,44,,,"Dikt i fire deler: Del 1: 31–32, del 2: 32–34, del 3: 34–39, del 4: 39–44",dhlab_norn_poem_02473,
URN:NBN:no-nb_digibok_2006111701043,Varulv,45,47,,,,dhlab_norn_poem_02474,
URN:NBN:no-nb_digibok_2006111701043,Varde,48,50,,,,dhlab_norn_poem_02475,
URN:NBN:no-nb_digibok_2009041403007,17de Mai,10,10,,,,dhlab_norn_poem_02476,
URN:NBN:no-nb_digibok_2009041403007,Ottar Birting,12,14,,,,dhlab_norn_poem_02477,
URN:NBN:no-nb_digibok_2009041403007,Henrik Wergeland,15,17,,,,dhlab_norn_poem_02478,
URN:NBN:no-nb_digibok_2009041403007,Ferdamann,18,19,,,,dhlab_norn_poem_02479,
URN:NBN:no-nb_digibok_2009041403007,Svalen,20,21,,,,dhlab_norn_poem_02480,
URN:NBN:no-nb_digibok_2009041403007,Gergesenere,22,23,,,,dhlab_norn_poem_02481,
URN:NBN:no-nb_digibok_2009041403007,Eirik Jarl,24,25,,,,dhlab_norn_poem_02482,
URN:NBN:no-nb_digibok_2009041403007,Prometevs,26,27,,,,dhlab_norn_poem_02483,
URN:NBN:no-nb_digibok_2009041403007,Til Norge,28,29,,,,dhlab_norn_poem_02484,
URN:NBN:no-nb_digibok_2009041403007,Ulv Raude,30,32,,,,dhlab_norn_poem_02485,
URN:NBN:no-nb_digibok_2009041403007,Olav Kyrre,33,34,,,,dhlab_norn_poem_02486,
URN:NBN:no-nb_digibok_2009041403007,A. T. Holst (Fødselsdags-Helsing.),35,37,,,,dhlab_norn_poem_02487,
URN:NBN:no-nb_digibok_2009041403007,Johan Sverdrup (Ved hans Jordfæstelse),38,39,,,,dhlab_norn_poem_02488,
URN:NBN:no-nb_digibok_2009041403007,Søren Jaabæk (Ved hans Jordefærd.),40,40,,,,dhlab_norn_poem_02489,
URN:NBN:no-nb_digibok_2009041403007,Øverlands-Guten,41,43,,,,dhlab_norn_poem_02490,
URN:NBN:no-nb_digibok_2009041403007,Norsk Industri,44,46,,,,dhlab_norn_poem_02491,
URN:NBN:no-nb_digibok_2009041403007,"""Lista""",47,48,,,,dhlab_norn_poem_02492,
URN:NBN:no-nb_digibok_2009041403007,Ravn,49,52,,,,dhlab_norn_poem_02493,
URN:NBN:no-nb_digibok_2009041403007,Stanas Overdjævel,53,62,,,"Dikt i fem deler. Del 1: 53–54, del 2: 55–56, del 3: 57, del 4: 58–61, del 5: 62",dhlab_norn_poem_02494,
URN:NBN:no-nb_digibok_2009041403007,Døden,63,68,,,,dhlab_norn_poem_02495,
URN:NBN:no-nb_digibok_2009041403007,Paa Solsida,69,70,,,,dhlab_norn_poem_02496,
URN:NBN:no-nb_digibok_2009041403007,Fugl,71,72,,,,dhlab_norn_poem_02497,
URN:NBN:no-nb_digibok_2009041403007,Vøgg,73,75,,,,dhlab_norn_poem_02498,
URN:NBN:no-nb_digibok_2009041403007,Hellige Tone,76,77,,,,dhlab_norn_poem_02499,
URN:NBN:no-nb_digibok_2009041403007,Min Forret,78,87,,,,dhlab_norn_poem_02500,
URN:NBN:no-nb_digibok_2009041403007,Lerka,88,90,,,,dhlab_norn_poem_02501,
URN:NBN:no-nb_digibok_2006112401018,Avskje mæ Høvringen,10,14,,,Mange fotnoter fra side 10 til 57,dhlab_norn_poem_02502,
URN:NBN:no-nb_digibok_2006112401018,Songen aat ei finsk Bonnejente,15,17,,,Del I og del II,dhlab_norn_poem_02503,
URN:NBN:no-nb_digibok_2006112401018,Sæterliv,18,36,,,"Sæterreisa, I Fagerlien, Ve Horrtjø'nnbekkj'e, Paa Heimbakka, Sætermorgen, Seinhausten i Sætern, Heimreisa",dhlab_norn_poem_02504,
URN:NBN:no-nb_digibok_2006112401018,Uppsetun i Mo,37,48,,,"Uppsetun i Mo, Skryftemaal'e hass Tjuv-Nils",dhlab_norn_poem_02505,
URN:NBN:no-nb_digibok_2006112401018,Galkjøp'e,49,54,,,,dhlab_norn_poem_02506,
URN:NBN:no-nb_digibok_2006112401018,Kemm mena du paa?,55,56,,,,dhlab_norn_poem_02507,
URN:NBN:no-nb_digibok_2006112401018,Fyste Smaken,57,57,,,,dhlab_norn_poem_02508,
URN:NBN:no-nb_digibok_2006112401018,Ved Sangerstevnet,60,61,,,,dhlab_norn_poem_02509,
URN:NBN:no-nb_digibok_2006112401018,Til Ishavsflaaden,62,65,,,,dhlab_norn_poem_02510,
URN:NBN:no-nb_digibok_2006112401018,Asylbørnenes Sang,66,67,,,,dhlab_norn_poem_02511,
URN:NBN:no-nb_digibok_2006112401018,17 Mai 1864,68,69,,,,dhlab_norn_poem_02512,
URN:NBN:no-nb_digibok_2006112401018,Hilsnings-Sang ved Lærermødet i Tønsberg,70,72,,,Fotnote side 70,dhlab_norn_poem_02513,
URN:NBN:no-nb_digibok_2006112401018,Tjømø Kirke,73,74,,,,dhlab_norn_poem_02514,
URN:NBN:no-nb_digibok_2006112401018,til Svend Foyn,75,76,,,,dhlab_norn_poem_02515,
URN:NBN:no-nb_digibok_2006112401018,Til Afsked,77,78,,,,dhlab_norn_poem_02516,
URN:NBN:no-nb_digibok_2006112401018,Skolens Fanesang,79,80,,,Fotnote side 79,dhlab_norn_poem_02517,
URN:NBN:no-nb_digibok_2006112401018,Skolens Skovdag,81,82,,,Fotnote side 80,dhlab_norn_poem_02518,
URN:NBN:no-nb_digibok_2006112401018,Høimesse-Salme ved Tunsbergs Tusenaarsfest,83,84,,,,dhlab_norn_poem_02519,
URN:NBN:no-nb_digibok_2006112401018,Jacob Melsom,85,86,,,,dhlab_norn_poem_02520,
URN:NBN:no-nb_digibok_2006112401018,Seminariebestyrer Nikolay Ulstad,87,88,,,,dhlab_norn_poem_02521,
URN:NBN:no-nb_digibok_2006112401018,Magnus Brostrup Landstad (Ved hans Embedsfratrædelse),89,91,,,Fotnote side 90,dhlab_norn_poem_02522,
URN:NBN:no-nb_digibok_2006112401018,Til min Hustru (Paa vor Sølvbryllupsdag),92,93,,,,dhlab_norn_poem_02523,
URN:NBN:no-nb_digibok_2006112401018,Joachim Bye (Ved hans lærerjubileum),94,95,,,,dhlab_norn_poem_02524,
URN:NBN:no-nb_digibok_2006112401018,Telegrafi og Kjærlighed (Ved Telegrafistens og Telegrafistindens Bryllup),96,98,,,,dhlab_norn_poem_02525,
URN:NBN:no-nb_digibok_2006112401018,Bryllupshilsen (Telegram fra Fodreisen),99,99,,,,dhlab_norn_poem_02526,
URN:NBN:no-nb_digibok_2006112001059,Har du følt det en Dag,18,19,,,,dhlab_norn_poem_02527,
URN:NBN:no-nb_digibok_2006112001059,17de Mai-Sang,20,21,,,,dhlab_norn_poem_02528,
URN:NBN:no-nb_digibok_2006112001059,Vor Frihedsdag,22,23,,,,dhlab_norn_poem_02529,
URN:NBN:no-nb_digibok_2006112001059,Sang for den norske Scenes Gjenrejsning 1874,24,25,,,,dhlab_norn_poem_02530,
URN:NBN:no-nb_digibok_2006112001059,Ved Theaterforeningens fest i Bergen 3dje December 1874,26,27,,,,dhlab_norn_poem_02531,
URN:NBN:no-nb_digibok_2006112001059,Kong Pyrrhus,28,31,,,,dhlab_norn_poem_02532,
URN:NBN:no-nb_digibok_2006112001059,"""Mand og Kone""",32,34,,,,dhlab_norn_poem_02533,
URN:NBN:no-nb_digibok_2006112001059,Prolog ,35,36,,,Full tittel: Prolog ved Aabningen af Bazaren til Indtægt for Skipperforeningens Understøttelseskasse i Bergen den 9de December 1875. Fremsagt af Fru Recke-Madsen,dhlab_norn_poem_02534,
URN:NBN:no-nb_digibok_2006112001059,Sagnlandet,37,38,,,,dhlab_norn_poem_02535,
URN:NBN:no-nb_digibok_2006112001059,Prolog,39,40,,,Full tittel: Prolog ved den norske Scenes Gjenaabning i Bergen den 15de Oktober 1876,dhlab_norn_poem_02536,
URN:NBN:no-nb_digibok_2006112001059,Svein Urædd og Julerejen,41,48,,,,dhlab_norn_poem_02537,
URN:NBN:no-nb_digibok_2006112001059,"Prolog til ""Axel og Valborg""",49,51,,,"Full tittel: Prolog til ""Axel og Valborg"" ved Festforestillingen paa Bergens Theater i Anledning af Adam Oehlenschlägers 100-aarige Fødselsdag",dhlab_norn_poem_02538,
URN:NBN:no-nb_digibok_2006112001059,For Fædrenes Minde. ,52,53,,,,dhlab_norn_poem_02539,
URN:NBN:no-nb_digibok_2006112001059,Ole Bull,54,55,,,,dhlab_norn_poem_02540,
URN:NBN:no-nb_digibok_2006112001059,Ved Ole Bulls Grav,56,56,,,,dhlab_norn_poem_02541,
URN:NBN:no-nb_digibok_2006112001059,Henrik Wergeland,57,59,,,,dhlab_norn_poem_02542,
URN:NBN:no-nb_digibok_2006112001059,Til Ole Bulls Minde,60,61,,,,dhlab_norn_poem_02543,
URN:NBN:no-nb_digibok_2006112001059,Pintse kommer,62,63,,,,dhlab_norn_poem_02544,
URN:NBN:no-nb_digibok_2006112001059,Sølvbryllupssang,64,65,,,,dhlab_norn_poem_02545,
URN:NBN:no-nb_digibok_2006112001059,17de Maj-Fædrenes Minde,66,68,,,,dhlab_norn_poem_02546,
URN:NBN:no-nb_digibok_2006112001059,Turnsang,69,69,,,,dhlab_norn_poem_02547,
URN:NBN:no-nb_digibok_2006112001059,Til Edvard Grieg 8de Decbr. 1884,70,70,,,,dhlab_norn_poem_02548,
URN:NBN:no-nb_digibok_2006112001059,En norsk Regjering,71,71,,,,dhlab_norn_poem_02549,
URN:NBN:no-nb_digibok_2006112001059,"""Freden er sikret""",72,74,,,,dhlab_norn_poem_02550,
URN:NBN:no-nb_digibok_2006112001059,Bergens Vaar,75,76,,,Undertittel:  17/5 90,dhlab_norn_poem_02551,
URN:NBN:no-nb_digibok_2006112001059,17de Mai 1891,77,79,,,Undertittel: (Fremsagt af Skuespiller Roald ved den nationale Scenes Matinée iLogen),dhlab_norn_poem_02552,
URN:NBN:no-nb_digibok_2006112001059,Troldhaugen ,80,82,,,Undertittel: Den 11te Juni 1892,dhlab_norn_poem_02553,
URN:NBN:no-nb_digibok_2006112001059,Prolog ,83,84,,,Full tittel: Prolog. Fremsagt af Frøken Mari Bjerke ved Koncerten til Indtægt for de nødlidende i Nordland den 16de Febr. 1893,dhlab_norn_poem_02554,
URN:NBN:no-nb_digibok_2006112001059,Til Kvinden. Balsang.,85,86,,,,dhlab_norn_poem_02555,
URN:NBN:no-nb_digibok_2006112001059,Prolog 17de Maj 1893,87,89,,,Undertittel: Fremsagt i Bergens Theater af Fru Johanne Voss,dhlab_norn_poem_02556,
URN:NBN:no-nb_digibok_2006112001059,Venskab,90,91,,,,dhlab_norn_poem_02557,
URN:NBN:no-nb_digibok_2006112001059,Ungdomssang,92,93,,,Undertittel: Mel af Edvard Grieg,dhlab_norn_poem_02558,
URN:NBN:no-nb_digibok_2006112001059,Henrik Krohn,96,99,,,,dhlab_norn_poem_02559,
URN:NBN:no-nb_digibok_2006112001059,Godt Aar!,100,100,,,,dhlab_norn_poem_02560,
URN:NBN:no-nb_digibok_2006112001059,Saknad og Von,101,102,,,,dhlab_norn_poem_02561,
URN:NBN:no-nb_digibok_2006112001059,Eit Livsbilæte,103,104,,,,dhlab_norn_poem_02562,
URN:NBN:no-nb_digibok_2006112001059,"Dikt av ""Eit Midsumarminne""",105,107,,,Tre deler ,dhlab_norn_poem_02563,
URN:NBN:no-nb_digibok_2006112001059,Gamle Ragna,108,109,,,,dhlab_norn_poem_02564,
URN:NBN:no-nb_digibok_2006112001059,Til mi Anemone,110,112,,,,dhlab_norn_poem_02565,
URN:NBN:no-nb_digibok_2006112001059,Ormen,113,115,,,,dhlab_norn_poem_02566,
URN:NBN:no-nb_digibok_2006112001059,Jon Klæbo. ,116,117,,,Undertittel: minnedigt,dhlab_norn_poem_02567,
URN:NBN:no-nb_digibok_2006112001059,Hardingfela,118,119,,,,dhlab_norn_poem_02568,
URN:NBN:no-nb_digibok_2006112001059,Til Frants Beyer,120,120,,,,dhlab_norn_poem_02569,
URN:NBN:no-nb_digibok_2006112001059,Til en Stær,124,127,,,,dhlab_norn_poem_02570,
URN:NBN:no-nb_digibok_2006112001059,Ny Vaar,128,130,,,,dhlab_norn_poem_02571,
URN:NBN:no-nb_digibok_2006112001059,Fra mit Vindu,131,132,,,,dhlab_norn_poem_02572,
URN:NBN:no-nb_digibok_2006112001059,Af Vaarens Dagbog,133,136,,,,dhlab_norn_poem_02573,
URN:NBN:no-nb_digibok_2006112001059,Til Paaskeliljen,137,139,,,,dhlab_norn_poem_02574,
URN:NBN:no-nb_digibok_2006112001059,Julestemninger,140,142,,,,dhlab_norn_poem_02575,
URN:NBN:no-nb_digibok_2006112001059,Til Betty Wallem,143,143,,,,dhlab_norn_poem_02576,
URN:NBN:no-nb_digibok_2006112001059,Til Syd med Sol og med Sommer,144,144,,,Mel. Af Hanka Schjelderup,dhlab_norn_poem_02577,
URN:NBN:no-nb_digibok_2006112001059,Et Juleminde,145,147,,,,dhlab_norn_poem_02578,
URN:NBN:no-nb_digibok_2006112001059,Den første Vaardag,148,150,,,,dhlab_norn_poem_02579,
URN:NBN:no-nb_digibok_2006112001059,Hvergang naar Vintren ved din Dør,151,151,,,,dhlab_norn_poem_02580,
URN:NBN:no-nb_digibok_2006112001059,Solen har vendt,152,153,,,,dhlab_norn_poem_02581,
URN:NBN:no-nb_digibok_2006112001059,Den ensomme,154,155,,,,dhlab_norn_poem_02582,
URN:NBN:no-nb_digibok_2006112001059,April-Sne,156,156,,,,dhlab_norn_poem_02583,
URN:NBN:no-nb_digibok_2006112001059,Nu har vi atter Sol og Vaar,157,157,,,,dhlab_norn_poem_02584,
URN:NBN:no-nb_digibok_2006112001059,Tør jeg tro det?,158,158,,,,dhlab_norn_poem_02585,
URN:NBN:no-nb_digibok_2006112001059,Høsttanker,159,159,,,,dhlab_norn_poem_02586,
URN:NBN:no-nb_digibok_2006112001059,Godnat og Godmorgen,160,162,,,,dhlab_norn_poem_02587,
URN:NBN:no-nb_digibok_2006112001059,Solhverv 1894,163,165,,,,dhlab_norn_poem_02588,
URN:NBN:no-nb_digibok_2006112001059,"Sommer, Sommer ",166,167,,,Undertittel: Fra en sygestue den 19de Juli 1894,dhlab_norn_poem_02589,
URN:NBN:no-nb_digibok_2009032303010,Hvorfor jeg synger,8,8,,,,dhlab_norn_poem_02590,
URN:NBN:no-nb_digibok_2009032303010,To af mine venner,9,9,,,,dhlab_norn_poem_02591,
URN:NBN:no-nb_digibok_2009032303010,Til kongehuset,9,10,x,,,dhlab_norn_poem_02592,
URN:NBN:no-nb_digibok_2009032303010,"Til den, som har det ondt",12,12,,,,dhlab_norn_poem_02593,
URN:NBN:no-nb_digibok_2009032303010,Syng!,13,13,,,"Mel. Vort land, vort land o.s.v.",dhlab_norn_poem_02594,
URN:NBN:no-nb_digibok_2009032303010,At leve,14,14,,,Undertittel: Ernst ist das leben. Goethe,dhlab_norn_poem_02595,
URN:NBN:no-nb_digibok_2009032303010,At digte,14,15,x,,,dhlab_norn_poem_02596,
URN:NBN:no-nb_digibok_2009032303010,Den fredlöse,16,16,,,,dhlab_norn_poem_02597,
URN:NBN:no-nb_digibok_2009032303010,Storm,16,17,x,,,dhlab_norn_poem_02598,
URN:NBN:no-nb_digibok_2009032303010,Es war ein Traum!,17,17,,,,dhlab_norn_poem_02599,
URN:NBN:no-nb_digibok_2009032303010,Hun var som en lilje,18,18,,,,dhlab_norn_poem_02600,
URN:NBN:no-nb_digibok_2009032303010,Fata Morgana,19,19,,,,dhlab_norn_poem_02601,
URN:NBN:no-nb_digibok_2009032303010,Et barndomsminde,20,21,,,,dhlab_norn_poem_02602,
URN:NBN:no-nb_digibok_2009032303010,Lodsen,21,26,x,,,dhlab_norn_poem_02603,
URN:NBN:no-nb_digibok_2009032303010,Vort dyreste eie,26,28,x,,,dhlab_norn_poem_02604,
URN:NBN:no-nb_digibok_2009032303010,Til min mor paa hendes födselsdag,28,30,x,,Mel. I rosenlund under sagas ha,dhlab_norn_poem_02605,
URN:NBN:no-nb_digibok_2009032303010,Et Guds vitne,30,30,,,,dhlab_norn_poem_02606,
URN:NBN:no-nb_digibok_2009032303010,"Clara Bodding f, Fraathen. 1868-1892",31,31,,,,dhlab_norn_poem_02607,
URN:NBN:no-nb_digibok_2009032303010,I en dames stambog,32,32,,,,dhlab_norn_poem_02608,
URN:NBN:no-nb_digibok_2009032303010,Henrik Ibsen,32,32,x,,,dhlab_norn_poem_02609,
URN:NBN:no-nb_digibok_2009032303010,Til Bjørnstjerne Bjørnson fra en ung som tror,33,33,,,,dhlab_norn_poem_02610,
URN:NBN:no-nb_digibok_2009032303010,Til Bjørnstjerne Bjørnson,34,34,,,d. 8de december 1891,dhlab_norn_poem_02611,
URN:NBN:no-nb_digibok_2009032303010,Afholdssang,34,36,x,,Mel: Jeg vil værge mit land,dhlab_norn_poem_02612,
URN:NBN:no-nb_digibok_2009032303010,17de maisang,36,37,x,,,dhlab_norn_poem_02613,
URN:NBN:no-nb_digibok_2009032303010,Stanley,38,39,,,,dhlab_norn_poem_02614,
URN:NBN:no-nb_digibok_2009032303010,Kristiania,39,39,x,,,dhlab_norn_poem_02615,
URN:NBN:no-nb_digibok_2009032303010,Nordens Paris,40,40,,,,dhlab_norn_poem_02616,
URN:NBN:no-nb_digibok_2009032303010,Til min bror - paa hans fødselsdag,40,41,x,,,dhlab_norn_poem_02617,
URN:NBN:no-nb_digibok_2009032303010,Ved en fest i Gjövik Ynglingforening,41,42,x,,Mel: Blant alle lande (Unisont),dhlab_norn_poem_02618,
URN:NBN:no-nb_digibok_2009032303010,Bön,42,43,x,,Mel: Aand fra himlen o.s.v. (Kor.),dhlab_norn_poem_02619,
URN:NBN:no-nb_digibok_2009032303010,Et besøg hos en fattig familje,43,45,x,,,dhlab_norn_poem_02620,
URN:NBN:no-nb_digibok_2009032303010,En vakker septemberdag,45,46,x,,,dhlab_norn_poem_02621,
URN:NBN:no-nb_digibok_2009032303010,Advent,46,47,x,,Mel: En liden Stund o. s. v.,dhlab_norn_poem_02622,
URN:NBN:no-nb_digibok_2009032303010,Ved aarsskiftet,47,48,x,,,dhlab_norn_poem_02623,
URN:NBN:no-nb_digibok_2009032303010,Nytaar,49,49,,,,dhlab_norn_poem_02624,
URN:NBN:no-nb_digibok_2009032303010,Nyt aar. - Nyt sind,50,51,,,,dhlab_norn_poem_02625,
URN:NBN:no-nb_digibok_2009032303010,Kom Jesum Kristum ihu!,51,52,x,,,dhlab_norn_poem_02626,
URN:NBN:no-nb_digibok_2009032303010,Bryllupssang I,52,54,x,,Mel: Det er saa yndit at følges ad,dhlab_norn_poem_02627,
URN:NBN:no-nb_digibok_2009032303010,Bryllupssang II,54,55,x,,(Skrevet i 10-aars alderen.) (Synges som bryllupssang I),dhlab_norn_poem_02628,
URN:NBN:no-nb_digibok_2009032303010,Til et sölvbrudepar,55,56,x,,Mel: Lover den Herre,dhlab_norn_poem_02629,
URN:NBN:no-nb_digibok_2009032303010,Til den gjenlevende,56,57,x,,,dhlab_norn_poem_02630,
URN:NBN:no-nb_digibok_2009032303010,Til den anfægtede,58,58,,,Mel: Befal du dine veie,dhlab_norn_poem_02631,
URN:NBN:no-nb_digibok_2009032303010,Tro kun!,59,60,,,Mel: Guds godhed vil vi prise,dhlab_norn_poem_02632,
URN:NBN:no-nb_digibok_2009032303010,Salme I,60,61,x,,Mel: Jesu din søde forening,dhlab_norn_poem_02633,
URN:NBN:no-nb_digibok_2009032303010,Salme II,61,63,x,,"Mel: Min sjæl, min sjæl o. s. v.",dhlab_norn_poem_02634,
URN:NBN:no-nb_digibok_2009032303010,Salme III,63,64,x,,Mel: I Jesu søger jeg min fred,dhlab_norn_poem_02635,
URN:NBN:no-nb_digibok_2009032303010,Smaavers (impovisationer),64,65,x,,,dhlab_norn_poem_02636,
URN:NBN:no-nb_digibok_2014041406092,"""Fram""s sang ",8,9,,,"Mel: ""Ja, vi elsker dette landet""",dhlab_norn_poem_02637,
URN:NBN:no-nb_digibok_2014041406092,Slagvers,9,10,x,,,dhlab_norn_poem_02638,
URN:NBN:no-nb_digibok_2014041406092,Pigedrømme,10,11,x,,,dhlab_norn_poem_02639,
URN:NBN:no-nb_digibok_2014041406092,I skoven,11,12,x,,,dhlab_norn_poem_02640,
URN:NBN:no-nb_digibok_2014041406092,Fra de skjønne steder,12,13,x,,,dhlab_norn_poem_02641,
URN:NBN:no-nb_digibok_2014041406092,Falsk flag,13,14,x,,,dhlab_norn_poem_02642,
URN:NBN:no-nb_digibok_2014041406092,Drømme,15,15,x,,,dhlab_norn_poem_02643,
URN:NBN:no-nb_digibok_2014041406092,Stemning,15,16,x,,,dhlab_norn_poem_02644,
URN:NBN:no-nb_digibok_2014041406092,Fædrelandssang,16,16,x,,,dhlab_norn_poem_02645,
URN:NBN:no-nb_digibok_2014041406092,Bølgeslag,17,17,,,,dhlab_norn_poem_02646,
URN:NBN:no-nb_digibok_2014041406092,Ved Shelleys død,18,18,,,,dhlab_norn_poem_02647,
URN:NBN:no-nb_digibok_2014041406092,Skyer,19,19,,,,dhlab_norn_poem_02648,
URN:NBN:no-nb_digibok_2014041406092,Prolog ved samfundets theaterforestilling i december 1890,20,22,x,,,dhlab_norn_poem_02649,
URN:NBN:no-nb_digibok_2014041406092,Udvandrerens længsel,22,23,x,,,dhlab_norn_poem_02650,
URN:NBN:no-nb_digibok_2014041406092,"""Jeg randt imod vester""",23,25,x,,,dhlab_norn_poem_02651,
URN:NBN:no-nb_digibok_2014041406092,Vemod,25,25,x,,,dhlab_norn_poem_02652,
URN:NBN:no-nb_digibok_2014041406092,Tvil,26,27,x,,,dhlab_norn_poem_02653,
URN:NBN:no-nb_digibok_2014041406092,Vuggesang,27,28,x,,,dhlab_norn_poem_02654,
URN:NBN:no-nb_digibok_2014041406092,Måske mere end en stemning,28,29,x,,,dhlab_norn_poem_02655,
URN:NBN:no-nb_digibok_2014041406092,Erotik og idyl,29,30,x,,,dhlab_norn_poem_02656,
URN:NBN:no-nb_digibok_2014041406092,Politik i digt,30,33,x,,,dhlab_norn_poem_02657,
URN:NBN:no-nb_digibok_2014041406092,Når våren blegner,33,34,x,,,dhlab_norn_poem_02658,
URN:NBN:no-nb_digibok_2014041406092,For hvert år,35,36,x,,,dhlab_norn_poem_02659,
URN:NBN:no-nb_digibok_2014041406092,Idyl,36,36,x,,,dhlab_norn_poem_02660,
URN:NBN:no-nb_digibok_2014041406092,Kjæmpernes drapa,37,38,x,,,dhlab_norn_poem_02661,
URN:NBN:no-nb_digibok_2014041406092,Bacchustoget,38,41,x,,,dhlab_norn_poem_02662,
URN:NBN:no-nb_digibok_2014041406092,Mine gjæster,41,43,x,,,dhlab_norn_poem_02663,
